x,y,z,labels
-0.995688617,-12.108675003,-1.048061848,walking
-3.002029657,-13.255497932,0.77871412,walking
-3.002029657,-13.255497932,0.77871412,walking
1.204582691,-13.597868919,-3.411138773,walking
1.204582691,-13.597868919,-3.411138773,walking
-0.042796355,-6.839036942,3.723582268,walking
-0.042796355,-6.839036942,3.723582268,walking
2.782361746,-5.426458359,-0.708085179,walking
0.42886138,-9.975440979,4.978143692,walking
2.39689517,-6.606799603,3.079541922,walking
2.39689517,-6.606799603,3.079541922,walking
-4.529530525,-14.584280014,7.09701252,walking
-4.529530525,-14.584280014,7.09701252,walking
2.475903749,-9.726444244,-3.341706991,walking
2.475903749,-9.726444244,-3.341706991,walking
-0.330100566,-10.344148636,1.499368787,walking
-0.330100566,-10.344148636,1.499368787,walking
-0.236726686,-9.683348656,-1.052850246,walking
-1.816899776,-11.921927452,-0.770334423,walking
-1.290175438,-10.588356972,5.641337872,walking
3.44076705,-11.941081047,1.583165884,walking
1.46794486,-5.845443249,-0.401627332,walking
1.46794486,-5.845443249,-0.401627332,walking
-3.820846558,-15.388731003,13.341090202,walking
-3.820846558,-15.388731003,13.341090202,walking
7.245153427,-8.110358238,1.185728431,walking
7.245153427,-8.110358238,1.185728431,walking
2.483086348,-4.961983204,-2.163759708,walking
2.483086348,-4.961983204,-2.163759708,walking
-1.036390066,-11.56040287,-4.948216438,walking
1.087266803,-8.682572365,3.213617325,walking
0.084096335,-9.261969566,-0.641047478,walking
0.084096335,-9.261969566,-0.641047478,walking
-1.275810242,-9.8054533,-0.406415731,walking
-1.275810242,-9.8054533,-0.406415731,walking
-1.551143408,-15.245079041,11.588534355,walking
-1.551143408,-15.245079041,11.588534355,walking
4.127902985,-10.478223801,-2.350507498,walking
1.965938926,-6.894104004,-0.803853214,walking
1.965938926,-6.894104004,-0.803853214,walking
0.582090259,-5.179855347,-0.870890856,walking
0.582090259,-5.179855347,-0.870890856,walking
-3.916614771,-18.635269165,13.879785538,walking
5.763142586,-11.098321915,-0.700902522,walking
1.161487103,-8.239645004,-2.166153908,walking
2.169445992,-8.519766808,-1.215655923,walking
-0.76345104,-12.015301704,-5.434239388,walking
-0.76345104,-12.015301704,-5.434239388,walking
-0.117016606,-8.584410667,-0.250792623,walking
-0.485723674,-10.58117485,1.018134236,walking
-1.038784266,-9.568427086,1.985391736,walking
-1.038784266,-9.568427086,1.985391736,walking
-1.551143408,-11.986570358,-0.789488018,walking
-1.551143408,-11.986570358,-0.789488018,walking
-2.135328531,-11.902773857,11.229404449,walking
-2.10180974,-13.490129471,8.382699013,walking
3.881300211,-14.402319908,-5.465363979,walking
1.28119719,-7.459135532,2.322974205,walking
1.28119719,-7.459135532,2.322974205,walking
1.939602613,-5.756857872,-1.019331336,walking
-4.323628902,-17.016788483,10.932523727,walking
-4.323628902,-17.016788483,10.932523727,walking
8.698433876,-8.787917137,-0.722450376,walking
2.169445992,-11.440692902,0.637456179,walking
2.169445992,-11.440692902,0.637456179,walking
-1.900696874,-11.799822807,-3.609857559,walking
-1.900696874,-10.22683239,-0.799064815,walking
0.218171626,-9.369708061,-0.380079508,walking
-3.978863955,-13.298593521,0.783502519,walking
-2.99245286,-14.103045464,4.698022366,walking
3.158251286,-15.941792488,-6.710348606,walking
3.158251286,-15.941792488,-6.710348606,walking
3.318662882,-6.477512836,-0.085592709,walking
3.318662882,-6.477512836,-0.085592709,walking
-0.782604694,-5.194220543,-1.589151382,walking
-0.782604694,-5.194220543,-1.589151382,walking
0.713771403,-10.040084839,3.093907118,walking
0.713771403,-10.040084839,3.093907118,walking
5.571606636,-5.376179695,2.789843559,walking
5.571606636,-5.376179695,2.789843559,walking
-0.500088871,-8.033743858,-3.138199806,walking
-0.500088871,-8.033743858,-3.138199806,walking
-1.589450598,-14.222755432,-4.976946831,walking
0.208594829,-9.992200851,1.961449742,walking
-1.141734958,-10.320206642,-1.378461599,walking
-1.141734958,-10.320206642,-1.378461599,walking
-4.02674818,-11.220426559,1.791461468,walking
-4.02674818,-11.220426559,1.791461468,walking
0.708983004,-11.984176636,-1.778293371,walking
0.708983004,-11.984176636,-1.778293371,walking
7.393594265,-7.183802128,0.161010072,walking
7.393594265,-7.183802128,0.161010072,walking
0.177470207,-6.341042995,-1.684919477,walking
0.177470207,-6.341042995,-1.684919477,walking
0.378583133,-7.056909561,-0.44472298,walking
-1.163282752,-10.413579941,3.766677856,walking
-0.016460137,-7.777564049,6.539163589,walking
2.018611193,-8.945934296,0.345363587,walking
2.018611193,-8.945934296,0.345363587,walking
0.50308162,-13.868412971,-3.875613928,walking
0.50308162,-13.868412971,-3.875613928,walking
-0.959775627,-7.799111843,0.153827459,walking
-1.302146435,-10.317811966,-0.672172129,walking
-1.302146435,-10.317811966,-0.672172129,walking
-1.747467995,-10.006566048,0.563235939,walking
-1.991676569,-9.903614998,-0.664989531,walking
-1.91506207,-11.81658268,-1.641823769,walking
-2.702754498,-11.376049042,6.735487938,walking
-2.702754498,-11.376049042,6.735487938,walking
3.079242706,-15.230713844,-4.636970043,walking
3.079242706,-15.230713844,-4.636970043,walking
2.159869194,-6.803123951,0.55605334,walking
2.159869194,-6.803123951,0.55605334,walking
0.91009593,-6.005855083,-2.22600913,walking
-2.779368877,-15.599421501,11.734580994,walking
-2.779368877,-15.599421501,11.734580994,walking
5.585971832,-3.666719913,-0.377685308,walking
5.585971832,-3.666719913,-0.377685308,walking
0.926855326,-7.966706276,0.307056367,walking
-0.674865603,-15.345635414,-6.741473198,walking
-0.674865603,-15.345635414,-6.741473198,walking
-2.377142906,-7.894880295,-1.261145711,walking
-2.377142906,-7.894880295,-1.261145711,walking
-3.990834951,-9.264363289,9.567828178,walking
-1.5798738,-11.48378849,-2.424727678,walking
-2.046743155,-10.475829124,-1.328183413,walking
-2.702754498,-10.758345604,-1.998559833,walking
-1.656488299,-12.161347389,13.070545197,walking
3.907636404,-16.327259064,-6.557119846,walking
3.907636404,-16.327259064,-6.557119846,walking
2.260425568,-8.258798599,-0.499789596,walking
2.260425568,-8.258798599,-0.499789596,walking
1.841440439,-5.828683853,-0.2220622,walking
1.841440439,-5.828683853,-0.2220622,walking
-1.974917173,-13.049596786,6.833650112,walking
-1.974917173,-13.049596786,6.833650112,walking
7.700051785,-8.512583733,-1.249174714,walking
7.700051785,-8.512583733,-1.249174714,walking
0.79756844,-8.572439194,-1.253963113,walking
-0.519242465,-8.165425301,0.491409898,walking
-0.519242465,-8.165425301,0.491409898,walking
0.24211365,-9.168595314,0.419583857,walking
-0.880766928,-10.382455826,-1.024119735,walking
-0.880766928,-10.382455826,-1.024119735,walking
-1.857601285,-12.398373604,2.627037764,walking
-0.198419467,-14.043190002,3.690063477,walking
-0.198419467,-14.043190002,3.690063477,walking
3.390488863,-8.790311813,-2.175730705,walking
5.521328449,-6.781576157,-0.791882217,walking
1.592443347,-7.246051311,0.515351892,walking
1.592443347,-7.246051311,0.515351892,walking
1.865382433,-10.064026833,3.79061985,walking
2.497451544,-10.961852074,7.104195118,walking
0.610820711,-8.962694168,-2.470217705,walking
0.452803403,-8.335412979,-2.034472942,walking
4.561253548,-10.459070206,4.844068527,walking
0.498293221,-9.587580681,-1.191713929,walking
1.228524804,-9.937133789,-0.554856241,walking
1.228524804,-9.937133789,-0.554856241,walking
0.519841015,-9.786299706,0.062847793,walking
0.519841015,-9.786299706,0.062847793,walking
0.850240886,-9.707290649,-0.415992558,walking
0.742501795,-9.58039856,-0.44711718,walking
0.742501795,-9.58039856,-0.44711718,walking
0.936432123,-9.769539833,0.046088383,walking
0.936432123,-9.769539833,0.046088383,walking
0.926855326,-9.611522675,-0.392050534,walking
1.048959613,-9.697713852,-0.008978256,walking
0.845452487,-9.726444244,-0.40880993,still
0.845452487,-9.726444244,-0.40880993,still
0.658704758,-9.764751434,-0.530914247,still
0.658704758,-9.764751434,-0.530914247,still
0.996287167,-9.736021042,-0.384867936,still
0.996287167,-9.736021042,-0.384867936,still
0.979527771,-9.692925453,-0.454299778,still
0.720954001,-9.762357712,-0.4830302,still
0.720954001,-9.762357712,-0.4830302,still
0.838269889,-9.724050522,-0.44711718,still
0.969950974,-9.719262123,-0.360925913,still
0.969950974,-9.719262123,-0.360925913,still
0.694617748,-9.747992516,-0.358531713,still
0.998681366,-9.704896927,-0.212485403,still
0.878971279,-9.738415718,-0.291494071,still
0.98671037,-9.740809441,-0.37050271,still
0.567725062,-9.757569313,-0.449511379,still
0.567725062,-9.757569313,-0.449511379,still
0.855029285,-9.736021042,-0.262763649,still
0.855029285,-9.736021042,-0.262763649,still
0.991498768,-9.719262123,-0.164601371,still
0.991498768,-9.719262123,-0.164601371,still
0.881365478,-9.745597839,-0.174178168,still
0.814327836,-9.786299706,-0.248398423,still
0.814327836,-9.786299706,-0.248398423,still
0.926855326,-9.709685326,-0.248398423,still
0.926855326,-9.709685326,-0.248398423,still
0.699406147,-9.714473724,-0.229244813,still
0.699406147,-9.714473724,-0.229244813,still
0.790385842,-9.704896927,-0.226850614,still
0.790385842,-9.704896927,-0.226850614,walking
0.790385842,-9.704896927,-0.226850614,walking
0.914884329,-9.764751434,-0.313041866,walking
0.914884329,-9.764751434,-0.313041866,walking
1.274014592,-10.483012199,-0.116717331,walking
2.945167303,-10.863690376,3.587112665,walking
2.21254158,-10.547656059,9.316437721,walking
2.21254158,-10.547656059,9.316437721,walking
4.88207674,-7.923610687,6.907870293,walking
6.850110531,-11.862071991,1.767519355,walking
6.850110531,-11.862071991,1.767519355,walking
1.204582691,-7.926004887,-1.306635618,walking
0.39055416,-11.957839966,-3.545214176,walking
0.39055416,-11.957839966,-3.545214176,walking
0.565330863,-10.387244225,0.596754789,walking
0.804751039,-10.04726696,1.59753108,walking
0.804751039,-10.04726696,1.59753108,walking
-1.146523356,-9.082404137,-1.000177741,walking
-1.146523356,-9.082404137,-1.000177741,walking
-4.654028893,-13.971364021,1.394023895,walking
-4.654028893,-13.971364021,1.394023895,walking
-0.052373163,-11.998541832,-1.342548609,walking
-0.052373163,-11.998541832,-1.342548609,walking
3.696946621,-9.331400871,1.901594758,walking
3.696946621,-9.331400871,1.901594758,walking
1.233313203,-5.122394562,-2.38163209,walking
1.233313203,-5.122394562,-2.38163209,walking
1.944391012,-7.267599106,1.362899303,walking
0.823904634,-10.803834915,6.290166378,walking
0.823904634,-10.803834915,6.290166378,walking
2.650680542,-12.661735535,2.990956545,walking
2.650680542,-12.661735535,2.990956545,walking
1.637933254,-8.196549416,-1.00257194,walking
1.637933254,-8.196549416,-1.00257194,walking
0.175075993,-8.170213699,-0.473453373,walking
-1.939004064,-10.025719643,1.829768658,walking
-0.143352821,-9.376891136,0.529717147,walking
0.07451953,-10.217255592,-1.162983418,walking
0.07451953,-10.217255592,-1.162983418,walking
-4.51277113,-15.247473717,3.560776472,walking
-4.51277113,-15.247473717,3.560776472,walking
1.623568058,-12.934674263,-4.064755917,walking
1.623568058,-12.934674263,-4.064755917,walking
3.016993523,-7.5836339,-0.499789596,walking
1.206976891,-4.384980202,-2.673724651,walking
-0.887949526,-11.134235382,4.999691486,walking
-0.887949526,-11.134235382,4.999691486,walking
2.684199333,-9.645041466,4.12101984,walking
2.684199333,-9.645041466,4.12101984,walking
-2.513612509,-9.647436142,-0.952293754,walking
-2.513612509,-9.647436142,-0.952293754,walking
-0.658106208,-11.71363163,-4.57232666,walking
0.852635086,-10.212467194,-1.241992116,walking
0.366612136,-10.875660896,-1.038484931,walking
-1.225531936,-10.090363503,-0.030526072,walking
-1.486500025,-12.635399818,8.320449829,walking
-1.486500025,-12.635399818,8.320449829,walking
6.383241177,-16.095020294,-7.162852764,walking
6.383241177,-16.095020294,-7.162852764,walking
3.84538722,-7.150283337,0.953490853,walking
3.84538722,-7.150283337,0.953490853,walking
-0.899920583,-5.90290451,0.137068048,walking
-0.899920583,-5.90290451,0.137068048,walking
-1.780986786,-11.749545097,7.736264229,walking
-1.780986786,-11.749545097,7.736264229,walking
5.564424038,-6.05613327,1.801038265,walking
5.564424038,-6.05613327,1.801038265,walking
-1.917456269,-14.517242432,1.889623642,walking
0.017058687,-8.503006935,-2.367266893,walking
0.139162973,-12.759898186,-5.69281292,walking
-1.029207468,-9.609128952,-0.032920275,walking
-1.218349338,-10.550049782,1.666962981,walking
0.072125323,-10.490194321,2.059612036,walking
0.548571467,-10.016142845,-1.354519606,walking
-0.181660056,-9.460687637,-1.198896527,walking
-1.263839245,-11.838129997,-0.473453373,walking
-3.059490442,-10.32978344,5.346850872,walking
-2.257432938,-12.012907028,5.124190331,walking
-2.257432938,-10.727220535,4.875193119,walking
3.069665909,-14.268244743,-4.311358929,walking
1.262043595,-6.154295444,-0.490212798,walking
1.262043595,-6.154295444,-0.490212798,walking
1.621173859,-6.355408192,-0.787093818,walking
1.621173859,-6.355408192,-0.787093818,walking
-3.674800396,-15.690401077,13.381792068,walking
-3.674800396,-15.690401077,13.381792068,walking
3.878906012,-12.120646477,-0.830189466,walking
3.878906012,-12.120646477,-0.830189466,walking
2.641103745,-6.508637428,-0.123899937,walking
2.641103745,-6.508637428,-0.123899937,walking
-1.326088428,-9.321824074,-1.455076098,walking
-0.198419467,-8.979453087,2.315791607,walking
-1.850418687,-9.17098999,1.200093627,walking
0.855029285,-9.537302017,-0.976235747,walking
0.639551103,-9.398438454,-0.976235747,walking
-1.967734575,-10.894814491,0.328604192,walking
-2.082656145,-12.304999352,0.110731825,walking
-2.887108088,-14.82848835,0.761954665,walking
1.683423042,-10.7727108,-0.432751954,walking
1.683423042,-10.7727108,-0.432751954,walking
6.660968304,-7.483077526,-0.933140099,walking
6.660968304,-7.483077526,-0.933140099,walking
-0.547972918,-6.649895191,-0.250792623,walking
-0.547972918,-6.649895191,-0.250792623,walking
1.084872603,-7.451952934,1.145026922,walking
-0.492906272,-16.530765533,12.469600677,walking
-0.492906272,-16.530765533,12.469600677,walking
6.162974358,-12.328941345,-0.143053547,walking
6.162974358,-12.328941345,-0.143053547,walking
2.574066162,-9.230844498,-1.704073071,walking
1.254860997,-10.765527725,-2.542043686,walking
1.166275501,-9.077615738,4.087501049,walking
0.881365478,-9.249998093,3.251924515,walking
-0.181660056,-9.688137054,1.271919608,walking
-0.579097509,-9.838972092,0.225653514,walking
-0.662894607,-9.606734276,1.185728431,walking
-0.662894607,-9.606734276,1.185728431,walking
-0.557549715,-9.865307808,-1.713649869,walking
-0.557549715,-9.865307808,-1.713649869,walking
1.482310176,-15.683218002,2.612672567,walking
3.641880035,-7.995436668,-2.333748102,walking
3.627514839,-8.376114845,-1.883638144,walking
0.488716424,-7.753622055,-2.283469915,walking
-2.343624115,-8.910021782,0.390853435,walking
1.305139184,-8.500613213,1.025316834,walking
4.202123165,-10.583568573,3.623025656,walking
0.124797761,-10.210073471,-2.656965256,walking
2.152686596,-9.989806175,2.102707624,walking
2.152686596,-9.989806175,2.102707624,walking
0.345064312,-9.518148422,-1.900397658,walking
0.345064312,-9.518148422,-1.900397658,walking
1.635539055,-9.93234539,0.857722759,walking
1.0992378,-9.941922188,-0.303465068,walking
1.0992378,-9.941922188,-0.303465068,walking
0.938826323,-9.659406662,-0.624288082,walking
0.938826323,-9.659406662,-0.624288082,still
0.531812072,-9.822212219,-0.293888271,still
0.531812072,-9.822212219,-0.293888271,still
0.785597444,-9.759963036,-0.660201132,still
0.512658417,-9.774328232,-0.061650693,still
0.512658417,-9.774328232,-0.061650693,still
0.890942335,-9.551667213,-0.540491045,still
0.890942335,-9.551667213,-0.540491045,still
0.787991643,-9.791088104,0.120308638,still
0.787991643,-9.791088104,0.120308638,still
0.814327836,-9.81742382,-0.040102877,still
0.814327836,-9.81742382,-0.040102877,still
0.773626447,-9.712079048,-0.068833299,still
0.773626447,-9.712079048,-0.068833299,still
0.742501795,-9.747992516,-0.090381116,still
0.742501795,-9.747992516,-0.090381116,still
0.668281555,-9.791088104,0.055665191,still
0.668281555,-9.791088104,0.055665191,still
0.553359866,-9.738415718,0.560841739,still
0.76404959,-9.750386238,0.180163682,still
0.677858353,-9.807847023,0.273537546,still
0.677858353,-9.807847023,0.273537546,still
0.61321491,-9.731232643,0.230441913,still
0.61321491,-9.731232643,0.230441913,still
0.618003309,-9.771934509,0.16819267,still
0.618003309,-9.771934509,0.16819267,still
0.524629474,-9.767146111,0.16579847,still
0.474351197,-9.745597839,0.182557881,still
0.474351197,-9.745597839,0.182557881,still
0.697011948,-9.767146111,0.345363587,still
0.572513461,-9.740809441,0.189740479,still
0.572513461,-9.740809441,0.189740479,still
0.529417872,-9.745597839,0.134673849,still
0.749684393,-9.738415718,0.273537546,still
0.720954001,-9.688137054,0.254383922,still
0.720954001,-9.688137054,0.254383922,still
0.754472792,-9.726444244,0.16819267,still
0.665887356,-9.747992516,0.275931746,still
0.665887356,-9.747992516,0.275931746,still
0.567725062,-9.767146111,0.225653514,still
0.567725062,-9.767146111,0.225653514,still
0.64912796,-9.738415718,0.292691171,still
0.64912796,-9.738415718,0.292691171,still
0.744895995,-9.798270226,0.496198297,still
0.744895995,-9.798270226,0.496198297,still
0.541388869,-9.695320129,-0.061650693,walking
0.699406147,-9.707290649,0.244807124,walking
0.699406147,-9.707290649,0.244807124,walking
0.553359866,-9.726444244,0.079607204,walking
0.553359866,-9.726444244,0.079607204,walking
0.730530798,-9.750386238,0.139462247,walking
0.802356839,-9.714473724,0.302267969,walking
0.802356839,-9.714473724,0.302267969,walking
1.230919003,-9.714473724,0.302267969,walking
1.180640697,-12.216414452,3.836109638,walking
1.561318755,-12.956222534,3.986944437,walking
3.225288868,-8.807070732,2.555211782,walking
4.29789114,-6.913257599,-1.378461599,walking
4.29789114,-6.913257599,-1.378461599,walking
0.445620805,-8.704120636,1.18812263,walking
-0.294187546,-7.46631813,2.682104349,walking
2.942773104,-10.880449295,7.336432457,walking
2.942773104,-9.491812706,6.80491972,walking
2.169445992,-8.512583733,6.371569157,walking
-0.437839627,-10.830171585,8.006809235,walking
-2.108992338,-8.069656372,-4.182071686,walking
3.512593269,-8.917203903,0.59436059,walking
0.31633389,-9.609128952,-0.325012892,walking
0.606032312,-9.099164009,-0.849343061,walking
-0.737114847,-8.945934296,-0.461482376,walking
-0.94780457,-9.369708061,-0.499789596,walking
-1.077091455,-8.397662163,-0.471059173,walking
-0.366013587,-10.957063675,0.381276608,walking
-0.758662641,-10.830171585,-0.169389769,walking
-3.500023603,-14.186841965,1.137844324,walking
-0.004489128,-13.006501198,-3.23157382,walking
-0.004489128,-13.006501198,-3.23157382,walking
4.491821766,-7.815871239,0.659004033,walking
4.491821766,-7.815871239,0.659004033,walking
0.594061315,-5.376179695,-2.022501945,walking
0.594061315,-5.376179695,-2.022501945,walking
2.06170702,-6.185420036,-0.794276416,walking
1.156698704,-12.38640213,6.807313919,walking
1.156698704,-12.38640213,6.807313919,walking
1.582866549,-27.527334213,-1.907580256,walking
1.582866549,-27.527334213,-1.907580256,walking
2.375347376,-4.08809948,0.572812736,walking
3.368941069,-7.50701952,0.223259315,walking
-1.43143332,-9.757569313,0.623090982,walking
0.194229618,-8.670601845,1.315015316,walking
0.194229618,-8.670601845,1.315015316,walking
-0.952593029,-10.064026833,-1.378461599,walking
1.633144855,-13.169306755,-1.785475969,walking
1.633144855,-13.169306755,-1.785475969,walking
6.668150902,-6.544550419,-1.780687571,walking
6.668150902,-6.544550419,-1.780687571,walking
-0.38995561,-5.024232388,-1.220444322,walking
0.31633389,-7.641094685,-0.265157849,walking
-0.090680391,-8.103176117,0.601543188,walking
2.590825558,-10.07360363,6.757035732,walking
2.590825558,-10.07360363,6.757035732,walking
-1.215955138,-20.047847748,5.600636482,walking
-1.215955138,-20.047847748,5.600636482,walking
4.192546368,-10.643424034,-2.407968283,walking
-0.440233827,-11.165359497,0.623090982,walking
-0.440233827,-11.165359497,0.623090982,walking
-1.340453625,-10.174160004,-1.514931083,walking
-2.077867746,-9.776722908,-1.04087913,walking
-1.831264973,-13.133393288,-0.954687953,walking
-1.831264973,-13.133393288,-0.954687953,walking
1.822286725,-12.676100731,1.013345838,walking
1.822286725,-12.676100731,1.013345838,walking
4.810250282,-7.866149902,2.907159328,walking
4.810250282,-7.866149902,2.907159328,walking
-1.661276698,-6.865373611,-2.032078743,walking
1.772008538,-5.191826344,-0.394444734,walking
-2.116174936,-16.217124939,11.413758278,walking
-2.116174936,-16.217124939,11.413758278,walking
6.739976883,-13.810952187,-1.146224022,walking
6.739976883,-13.810952187,-1.146224022,walking
1.436820269,-6.144718647,0.014963761,walking
-1.977311373,-9.491812706,-0.404021531,walking
-1.192013144,-10.238803864,1.185728431,walking
-2.240673542,-9.077615738,1.688510776,walking
-0.42826283,-9.982624054,-1.553238392,walking
-0.42826283,-9.982624054,-1.553238392,walking
-1.6540941,-11.131840706,-1.771110654,walking
-1.838447571,-10.566809654,-0.820612609,walking
-3.260603428,-14.246697426,7.09701252,walking
-1.582268,-9.652224541,1.611896276,walking
2.559700966,-9.879673004,2.655768156,walking
-2.147299767,-5.996278286,-1.117493629,walking
-2.147299767,-5.996278286,-1.117493629,walking
1.731307149,-5.627571106,-1.366490602,walking
1.731307149,-5.627571106,-1.366490602,walking
-8.022670746,-17.172410965,10.64043045,walking
2.035370827,-9.348160744,4.705204964,walking
