x,y,z
1.65469265,-9.585186958,-0.10235212
1.65469265,-9.585186958,-0.10235212
1.604414463,-9.680954933,-0.04249708
1.604414463,-9.680954933,-0.04249708
1.410484076,-9.628282547,-0.420780957
1.410484076,-9.628282547,-0.420780957
1.513434768,-9.597157478,-0.20290859
1.190217495,-9.652224541,-0.344166487
1.87495923,-9.609128952,0.017357962
1.487098575,-9.637859344,-0.13108255
1.487098575,-9.637859344,-0.13108255
1.312321782,-9.599552155,-0.715267777
1.312321782,-9.599552155,-0.715267777
1.836651921,-9.647436142,-0.236427411
1.836651921,-9.647436142,-0.236427411
1.748066545,-9.640253067,-0.008978256
1.537376761,-9.678560257,-0.169389769
1.537376761,-9.678560257,-0.169389769
1.886930227,-9.664195061,-0.097563721
1.558924556,-9.628282547,-0.303465068
1.831863523,-9.582792282,-0.243610024
1.846228838,-9.58039856,-0.387262136
1.894112825,-9.546878815,-0.535702646
1.894112825,-9.546878815,-0.535702646
1.743278146,-9.637859344,-0.380079508
1.743278146,-9.637859344,-0.380079508
1.647510052,-9.582792282,-0.466270775
1.786373734,-9.601945877,-0.291494071
1.72891295,-9.58039856,-0.346560687
1.72891295,-9.58039856,-0.346560687
1.827075124,-9.542090416,-0.262763649
1.810315728,-9.575610161,-0.427963555
1.855805635,-9.573215485,-0.188543379
1.733701348,-9.625887871,-0.250792623
1.733701348,-9.625887871,-0.250792623
1.786373734,-9.604340553,-0.135870948
1.786373734,-9.604340553,-0.135870948
1.611597061,-9.628282547,-0.171783969
1.611597061,-9.628282547,-0.171783969
1.561318755,-9.63067627,-0.29867667
1.561318755,-9.63067627,-0.29867667
1.606808662,-9.657012939,-0.176572382
1.606808662,-9.657012939,-0.176572382
1.515828967,-9.709685326,0.017357962
1.515828967,-9.709685326,0.017357962
1.297956586,-9.666589737,-0.068833299
1.297956586,-9.666589737,-0.068833299
1.671452045,-9.589975357,0.026934769
1.230919003,-9.731232643,0.172981068
1.369782686,-9.551667213,0.670975029
1.870170832,-9.218873978,1.863287449
1.870170832,-9.218873978,1.863287449
1.910872221,-7.813477039,2.490568399
1.590049148,-6.853402138,0.546476543
1.590049148,-6.853402138,0.546476543
3.522170067,-25.506628036,-1.208473325
5.430348873,2.237381458,16.226102829
5.430348873,2.237381458,16.226102829
-0.710778654,-0.199915841,-5.46296978
-0.368407786,0.796072066,-1.665765882
-0.045190558,-0.762553215,8.39227581
5.18614006,-3.906140089,-1.297058821
1.149516106,-10.322600365,-2.513313293
2.171840191,-6.211756229,1.480215192
2.171840191,-6.211756229,1.480215192
1.479915977,-9.005789757,0.16579847
1.479915977,-9.005789757,0.16579847
2.746448517,-7.844601631,0.41000703
2.746448517,-7.844601631,0.41000703
-0.825700283,-10.468647003,0.129885435
-0.825700283,-10.468647003,0.129885435
2.339434385,-9.685743332,0.424372256
1.968333125,-9.652224541,-0.672172129
1.968333125,-9.652224541,-0.672172129
0.821510434,-9.769539833,-0.20530279
1.312321782,-9.807847023,0.283114344
1.415272474,-9.762357712,0.283114344
1.436820269,-9.731232643,0.489015698
1.436820269,-9.731232643,0.489015698
1.139939308,-9.647436142,-0.456693977
1.348234773,-9.690531731,0.235230312
1.348234773,-9.690531731,0.235230312
1.484704375,-9.707290649,-0.255581021
1.484704375,-9.707290649,-0.255581021
1.075295806,-9.788693428,0.398036033
1.075295806,-9.743204117,-0.071227498
1.115997314,-9.702502251,-0.430357754
1.357811689,-9.726444244,0.486621499
1.357811689,-9.726444244,0.486621499
1.307533383,-9.609128952,-0.111928932
1.307533383,-9.609128952,-0.111928932
1.410484076,-9.640253067,0.115520231
1.410484076,-9.640253067,0.115520231
1.455973864,-9.709685326,0.357334614
1.570895553,-9.628282547,0.522534549
1.345840573,-9.762357712,0.216076702
1.307533383,-9.645041466,-0.135870948
1.39372468,-9.702502251,0.182557881
1.39372468,-9.702502251,0.182557881
1.324292779,-9.666589737,-0.044891283
1.324292779,-9.666589737,-0.044891283
1.35541749,-9.680954933,0.290296942
1.35541749,-9.680954933,0.290296942
1.125574112,-9.510966301,0.560841739
1.125574112,-9.510966301,0.560841739
-0.02124854,-7.930793285,2.586336374
1.836651921,-7.770381451,0.472256273
-0.677259803,-11.967416763,3.093907118
5.66976881,-17.009605408,3.407547474
5.66976881,-17.009605408,3.407547474
-0.090680391,-21.795614243,1.236006618
-0.090680391,-21.795614243,1.236006618
2.09762001,1.600523829,7.070676327
-0.758662641,0.341173738,-2.278681517
-0.758662641,0.341173738,-2.278681517
0.50308162,-0.774524271,-3.380014181
0.50308162,-0.774524271,-3.380014181
-0.270245522,0.070628949,0.991798043
-0.270245522,0.070628949,0.991798043
8.205228806,-15.506047249,-0.997783542
0.594061315,-2.756923199,-4.208407879
0.594061315,-2.756923199,-4.208407879
2.305915594,-17.909826279,-2.032078743
2.305915594,-17.909826279,-2.032078743
-0.291793346,-8.670601845,-1.309029818
-0.291793346,-8.670601845,-1.309029818
3.570054054,-9.14465332,5.452195644
0.438438177,-9.676166534,-2.427121878
0.438438177,-9.676166534,-2.427121878
1.475127578,-9.63067627,2.243965626
1.005864024,-9.740809441,-0.504577994
1.005864024,-9.740809441,-0.504577994
1.31950438,-9.589975357,0.216076702
1.31950438,-9.589975357,0.216076702
1.156698704,-9.707290649,0.290296942
1.156698704,-9.707290649,0.290296942
1.111208916,-9.666589737,0.00059855
1.166275501,-9.731232643,0.125097036
0.807145238,-9.762357712,0.18495208
1.276408792,-9.704896927,0.208894104
1.276408792,-9.704896927,0.208894104
1.149516106,-9.690531731,-0.001795651
1.149516106,-9.690531731,-0.001795651
1.156698704,-9.680954933,0.053270988
1.156698704,-9.680954933,0.053270988
1.178246498,-9.745597839,0.04129998
1.448791265,-9.680954933,-0.135870948
1.448791265,-9.680954933,-0.135870948
1.070507407,-9.688137054,-0.061650693
1.070507407,-9.688137054,-0.061650693
1.269226193,-9.685743332,0.278325945
1.223736286,-9.621099472,0.103549227
1.223736286,-9.621099472,0.103549227
1.247678399,-9.633070946,0.316633165
1.247678399,-9.633070946,0.316633165
1.156698704,-9.666589737,0.175375268
1.156698704,-9.666589737,0.175375268
1.35541749,-9.63067627,0.153827459
1.036988616,-9.685743332,0.208894104
1.036988616,-9.685743332,0.208894104
1.350629091,-9.616311073,0.02932897
1.350629091,-9.616311073,0.02932897
0.823904634,-9.645041466,0.714070678
0.680252552,-8.151060104,2.184110403
1.582866549,-7.626729488,0.587177992
1.338657975,-6.594828606,0.462679476
1.338657975,-6.594828606,0.462679476
-0.749085844,-16.004041672,3.278260708
4.293102741,-21.333534241,6.067505836
4.293102741,-21.333534241,6.067505836
-0.878372729,-10.65778923,1.681328177
-0.878372729,-10.65778923,1.681328177
0.692223549,-0.276530296,3.290231705
0.692223549,-0.276530296,3.290231705
-0.203207865,0.401028782,-6.3536129
-0.038007952,0.350750536,-0.004189853
-0.038007952,0.350750536,-0.004189853
-5.460875034,-55.632865906,14.20300293
-5.460875034,-55.632865906,14.20300293
2.272396803,-8.656236649,-2.384026289
1.532588363,-4.662707806,6.450577736
-0.270245522,-11.172542572,-2.97060585
1.087266803,-9.307458878,-2.78864646
1.087266803,-9.307458878,-2.78864646
1.640327454,-9.446322441,-2.065597534
1.743278146,-9.985017776,-0.246004224
0.105644152,-9.783905029,-0.188543379
0.105644152,-9.783905029,-0.188543379
2.131138802,-9.709685326,0.800261915
2.131138802,-9.709685326,0.800261915
0.086490534,-9.561244011,-0.392050534
0.086490534,-9.561244011,-0.392050534
1.017835021,-9.635464668,-0.095169514
1.017835021,-9.635464668,-0.095169514
1.341052175,-9.709685326,-0.145447746
1.341052175,-9.709685326,-0.145447746
1.278802991,-9.759963036,-0.406415731
1.278802991,-9.759963036,-0.406415731
1.441608667,-9.704896927,-0.257975221
1.441608667,-9.704896927,-0.257975221
1.187823296,-9.683348656,-0.432751954
1.168669701,-9.822212219,0.144250646
0.907701731,-9.702502251,-0.145447746
1.017835021,-9.623494148,-0.243610024
1.017835021,-9.623494148,-0.243610024
1.314715981,-9.616311073,-0.087986909
1.314715981,-9.616311073,-0.087986909
1.20937109,-9.690531731,-0.224456415
1.20937109,-9.690531731,-0.224456415
1.087266803,-9.733627319,-0.274734646
1.087266803,-9.733627319,-0.274734646
1.190217495,-9.702502251,-0.181360781
1.190217495,-9.702502251,-0.181360781
0.883759677,-9.671378136,-0.040102877
0.883759677,-9.671378136,-0.040102877
0.826298833,-9.721655846,0.125097036
0.838269889,-9.635464668,0.412401229
1.202188492,-9.714473724,0.529717147
1.769614339,-8.831012726,0.216076702
0.931643724,-8.268375397,0.915183604
-0.83527714,-7.672219276,3.706822872
-0.83527714,-7.672219276,3.706822872
2.133533001,-7.69616127,-0.85413146
2.942773104,-21.687875748,2.239177227
0.469562799,1.258152962,5.456984043
0.469562799,1.258152962,5.456984043
-0.746691644,-0.073023155,-3.391985178
-0.746691644,-0.073023155,-3.391985178
-0.574309111,0.226252064,1.415571809
5.918766022,-11.309011459,-3.435081005
5.918766022,-11.309011459,-3.435081005
0.079307929,-9.240421295,-2.467823505
4.573224545,-12.927492142,1.765125155
1.288379788,-9.55406189,-0.250792623
1.482310176,-9.810241699,1.07798934
1.482310176,-9.810241699,1.07798934
1.379359484,-9.774328232,-2.111087322
-0.583885968,-10.365695953,0.079607204
-0.583885968,-10.365695953,0.079607204
2.09762001,-9.645041466,-0.217273802
2.09762001,-9.645041466,-0.217273802
0.759261191,-9.434351921,-0.332195491
0.759261191,-9.434351921,-0.332195491
1.444002867,-9.668983459,0.077213004
1.444002867,-9.668983459,0.077213004
0.737713397,-9.692925453,-0.789488018
0.737713397,-9.692925453,-0.789488018
1.398513079,-9.750386238,-0.365714312
1.511040568,-9.776722908,-0.05925649
0.977133572,-9.724050522,-0.66977793
1.087266803,-9.728838921,0.048482586
1.271620393,-9.633070946,-0.518943191
1.163881302,-9.747992516,-0.183754981
1.623568058,-9.568427086,-0.301070869
1.032200217,-9.664195061,-0.212485403
1.032200217,-9.664195061,-0.212485403
1.156698704,-9.724050522,-0.265157849
1.156698704,-9.724050522,-0.265157849
1.417666674,-9.666589737,-0.394444734
1.417666674,-9.666589737,-0.394444734
0.876577079,-9.740809441,-0.269946247
0.876577079,-9.740809441,-0.269946247
1.69299984,-9.654618263,-0.234033212
1.69299984,-9.654618263,-0.234033212
1.417666674,-9.508571625,0.175375268
1.417666674,-9.508571625,0.175375268
1.101631999,-9.702502251,0.884058952
0.225354239,-8.821435928,1.56161809
1.178246498,-8.007407188,1.56161809
2.317886591,-6.721721172,0.113126032
2.317886591,-6.721721172,0.113126032
2.226906776,-8.792705536,0.007781155
1.441608667,-21.278467178,4.319738388
-3.064278841,-23.643938065,-3.00891304
-3.064278841,-23.643938065,-3.00891304
2.308309793,1.006761789,12.586916924
2.308309793,1.006761789,12.586916924
-2.231096745,0.077811554,-5.24509716
0.424072981,0.468066424,-3.087921619
-0.172083244,0.468066424,-3.087921619
-0.397138208,0.278924495,1.066018343
-0.397138208,0.278924495,1.066018343
0.965162575,-19.662382126,-5.960963726
0.965162575,-19.662382126,-5.960963726
1.034594417,-9.532513618,-1.428739905
1.034594417,-9.532513618,-1.428739905
2.54533577,-6.877344608,1.216853023
2.54533577,-6.877344608,1.216853023
-2.185606956,-13.174095154,-0.291494071
1.592443347,-8.61314106,0.807444513
0.143951371,-9.09437561,-2.412756681
0.143951371,-9.09437561,-2.412756681
1.108814716,-9.2212677,-0.679354727
1.551741958,-9.704896927,-0.365714312
1.285985589,-9.55406189,-0.720056176
0.713771403,-9.767146111,0.04369418
0.713771403,-9.767146111,0.04369418
1.149516106,-9.671378136,-0.29628247
1.175852299,-9.786299706,-0.14784196
1.254860997,-9.635464668,-0.308253467
0.979527771,-9.781511307,0.026934769
0.979527771,-9.781511307,0.026934769
1.063324809,-9.724050522,-0.140659347
1.331475377,-9.659406662,-0.174178168
1.331475377,-9.659406662,-0.174178168
1.228524804,-9.680954933,-0.071227498
1.228524804,-9.680954933,-0.071227498
1.127968311,-9.690531731,-0.176572382
1.127968311,-9.690531731,-0.176572382
1.326686978,-9.673771858,-0.032920275
1.326686978,-9.673771858,-0.032920275
1.20937109,-9.690531731,-0.052073888
1.20937109,-9.690531731,-0.052073888
0.843058288,-9.582792282,0.455496877
0.843058288,-9.582792282,0.455496877
0.445620805,-8.929175377,1.267131209
0.230142638,-8.684967041,1.405994892
2.171840191,-7.588422298,0.553659141
1.633144855,-5.967547894,0.85532856
1.633144855,-5.967547894,0.85532856
0.452803403,-12.446257591,0.074818805
0.452803403,-12.446257591,0.074818805
5.317821026,-20.699069977,6.845621109
-3.799298763,-16.446968079,-2.283469915
-3.799298763,-10.250774384,-0.461482376
-2.899079084,0.432153404,15.898097992
0.943614721,-0.511162043,-6.789357662
0.943614721,-0.511162043,-6.789357662
-0.456993252,0.475249052,-0.143053547
-0.456993252,0.475249052,-0.143053547
11.348814964,-67.749923706,27.991210938
11.348814964,-67.749923706,27.991210938
5.059247494,-10.078392029,-2.1948843
-0.571914911,-5.021838188,1.78188467
0.840664089,-10.147824287,-1.548449993
-0.385167211,-12.326547623,5.227140903
-0.385167211,-12.326547623,5.227140903
2.39689517,-7.842207432,-0.811035812
0.421678782,-9.281123161,-0.918774903
0.871788681,-10.04726696,-0.619499683
1.592443347,-9.350554466,0.395641834
1.592443347,-9.350554466,0.395641834
0.955585778,-9.063250542,-1.414374709
2.152686596,-9.788693428,0.680551827
1.549347758,-9.463082314,-0.576404035
1.549347758,-9.463082314,-0.576404035
1.788767934,-9.645041466,-0.490212798
1.788767934,-9.645041466,-0.490212798
1.664269447,-9.534908295,-0.425569355
1.664269447,-9.534908295,-0.425569355
1.556530356,-9.657012939,-0.109534726
1.556530356,-9.657012939,-0.109534726
1.386542082,-9.645041466,-0.384867936
1.386542082,-9.645041466,-0.384867936
1.408089876,-9.661801338,-0.128688335
1.408089876,-9.661801338,-0.128688335
1.800738931,-9.573215485,0.053270988
1.621173859,-9.637859344,-0.37050271
1.621173859,-9.637859344,-0.37050271
1.496675372,-9.601945877,-0.308253467
1.525405765,-9.652224541,-0.236427411
1.530194163,-9.623494148,-0.052073888
1.50625217,-9.628282547,-0.052073888
1.630750656,-9.668983459,0.151433259
1.618779659,-9.621099472,-0.143053547
1.618779659,-9.621099472,-0.143053547
1.297956586,-9.604340553,-0.152630359
1.297956586,-9.604340553,-0.152630359
1.800738931,-9.625887871,-0.274734646
1.415272474,-9.41280365,0.00059855
0.998681366,-9.601945877,0.00059855
2.009034395,-9.585186958,0.170586869
2.009034395,-9.585186958,0.170586869
1.611597061,-9.496601105,0.448314279
1.611597061,-9.496601105,0.448314279
1.240495801,-9.436745644,0.127491236
1.240495801,-9.436745644,0.127491236
0.790385842,-8.754398346,2.277484417
1.499069571,-8.122329712,1.482609391
2.827851534,-7.547720909,0.290296942
0.747290194,-7.246051311,2.430713177
0.98671037,-8.148665428,0.85532856
-0.203207865,-11.057621002,1.628655672
7.175721645,-18.041507721,10.372280121
7.175721645,-18.041507721,10.372280121
-3.073855639,-15.841235161,-0.681748927
-3.073855639,-15.841235161,-0.681748927
5.392041683,1.504755735,13.585298538
5.392041683,1.504755735,13.585298538
-0.519242465,-1.41138196,-5.122992992
-0.519242465,-1.41138196,-5.122992992
-0.42586863,0.228646263,0.213682503
10.022427559,-51.246688843,8.734646797
10.022427559,-51.246688843,8.734646797
2.80630374,-9.623494148,-2.654571056
0.321122289,-3.029862165,-1.275510907
0.321122289,-3.029862165,-1.275510907
1.084872603,-10.162189484,-1.890820742
1.084872603,-10.162189484,-1.890820742
3.265990496,-8.455122948,10.077793121
3.265990496,-8.455122948,10.077793121
2.43520236,-10.454281807,-1.596333981
2.614767551,-8.682572365,-1.103128433
2.614767551,-8.682572365,-1.103128433
0.459986001,-9.566033363,-1.390432596
0.459986001,-9.566033363,-1.390432596
1.441608667,-9.726444244,0.125097036
1.441608667,-9.793481827,-0.279523045
2.066495419,-9.534908295,-0.353743315
1.364994287,-9.709685326,-0.85652566
1.364994287,-9.709685326,-0.85652566
2.25084877,-9.326612473,-0.550067842
1.235707402,-9.800664902,-0.20290859
1.235707402,-9.800664902,-0.20290859
1.546953559,-9.369708061,-1.103128433
1.546953559,-9.369708061,-1.103128433
2.143109798,-10.569203377,0.007781155
1.738489747,-9.17098999,-0.940322697
1.805527329,-9.759963036,0.048482586
0.383371562,-9.767146111,-0.471059173
0.383371562,-9.767146111,-0.471059173
2.140715599,-9.58039856,-0.111928932
2.140715599,-9.58039856,-0.111928932
1.886930227,-9.48941803,-0.85652566
1.886930227,-9.48941803,-0.85652566
1.31950438,-9.771934509,-0.291494071
1.31950438,-9.771934509,-0.291494071
1.939602613,-9.604340553,-0.336983889
1.135150909,-9.484629631,-0.123899937
1.135150909,-9.484629631,-0.123899937
1.47033906,-9.053673744,-0.360925913
1.532588363,-10.509347916,-0.174178168
2.155080795,-9.951498985,-0.356137514
1.628356457,-9.752780914,-0.600346088
1.369782686,-9.752780914,-0.454299778
1.594837666,-9.446322441,-0.425569355
1.594837666,-9.446322441,-0.425569355
1.362600088,-9.752780914,0.194528893
1.362600088,-9.752780914,0.194528893
1.161487103,-9.680954933,0.278325945
1.161487103,-9.680954933,0.278325945
0.981921971,-8.086416245,1.511339784
0.167893395,-8.246828079,2.808997154
1.783979535,-7.940370083,1.67175138
2.353799582,-7.629123688,-0.837372065
-1.177647948,-15.434221268,2.89997673
6.151003361,-21.192276001,9.079411507
6.151003361,-21.192276001,9.079411507
-3.483264208,-13.152546883,-1.22762692
-3.483264208,-13.152546883,-1.22762692
1.178246498,-2.172738075,9.804854393
1.178246498,-2.172738075,9.804854393
0.869394481,0.099359371,-9.456498146
0.069731124,0.444124401,0.273537546
0.069731124,0.444124401,0.273537546
17.839496613,-59.741317749,15.610794067
17.839496613,-59.741317749,15.610794067
1.941996813,-9.249998093,-3.059191227
0.76165539,-9.834183693,-2.800617456
0.57490766,-3.113659382,-0.564433038
2.255637169,-10.966640472,-0.96426475
-0.318129539,-8.632294655,8.32763195
0.809539437,-7.746439457,-3.210026026
0.809539437,-7.746439457,-3.210026026
2.025794029,-8.998606682,-1.548449993
2.025794029,-8.998606682,-1.548449993
0.596455514,-9.846154213,-0.77991122
0.596455514,-9.846154213,-0.77991122
1.350629091,-9.664195061,-0.732027173
1.350629091,-9.664195061,-0.732027173
0.886153877,-10.020931244,-0.262763649
0.886153877,-10.020931244,-0.262763649
0.433649778,-9.841365814,-0.365714312
0.641945302,-9.776722908,-0.418386757
0.867000282,-9.740809441,-0.63147068
0.943614721,-9.671378136,-0.214879602
0.943614721,-9.671378136,-0.214879602
0.871788681,-9.747992516,-0.59555769
0.697011948,-9.800664902,-0.320224464
0.697011948,-9.800664902,-0.320224464
0.802356839,-9.757569313,-0.241215825
0.802356839,-9.757569313,-0.241215825
1.223736286,-9.652224541,-0.530914247
1.223736286,-9.652224541,-0.530914247
1.611597061,-9.671378136,0.050876785
1.611597061,-9.671378136,-0.291494071
0.926855326,-9.731232643,-0.509366393
0.634762704,-9.786299706,-0.128688335
0.634762704,-9.786299706,-0.128688335
0.831087291,-9.783905029,0.417189658
0.831087291,-9.783905029,0.417189658
0.531812072,-9.642647743,-0.181360781
0.531812072,-9.642647743,-0.181360781
1.745672345,-9.410409927,2.435501575
-0.136170223,-9.194931984,1.293467522
3.060089111,-7.181407928,2.619855165
0.670675755,-6.994660378,1.034893632
0.670675755,-6.994660378,1.034893632
-0.713172853,-18.182764053,1.537676096
-0.713172853,-18.182764053,1.537676096
0.404919356,-22.458808899,-0.226850614
0.404919356,-22.458808899,-0.226850614
2.296338797,2.981978178,7.09461832
2.296338797,2.981978178,7.09461832
-0.303764343,0.111330383,-2.467823505
-0.303764343,0.111330383,-2.467823505
0.017058687,-0.319625914,-1.131858826
18.529026031,-67.541625977,-18.564041138
18.529026031,-67.541625977,-18.564041138
1.822286725,-7.310694695,-5.173271179
1.822286725,-7.310694695,-5.173271179
-0.38995561,-3.97796607,-0.418386757
-0.38995561,-3.97796607,-0.418386757
-0.107439801,-12.302605629,12.553398132
-0.107439801,-12.302605629,12.553398132
-0.603039563,-9.056067467,-0.40880993
2.559700966,-10.250774384,1.602319479
2.559700966,-10.250774384,1.602319479
1.008258224,-9.096769333,-1.689707875
1.008258224,-9.096769333,-1.689707875
-0.720355451,-10.269927979,0.108337626
0.562936664,-9.678560257,-0.257975221
1.070507407,-9.750386238,0.299873769
0.699406147,-9.798270226,0.299873769
0.91009593,-9.671378136,-0.650624335
0.91009593,-9.671378136,-0.650624335
0.867000282,-9.685743332,-0.389656335
0.867000282,-9.685743332,-0.389656335
0.778414845,-9.8054533,-0.04249708
0.704194546,-9.661801338,-0.415992558
0.704194546,-9.661801338,-0.415992558
0.91009593,-9.776722908,-0.107140526
0.91009593,-9.776722908,-0.107140526
0.697011948,-9.731232643,-0.193331793
0.697011948,-9.731232643,-0.193331793
0.7233482,-9.716867447,-0.348954886
0.742501795,-9.688137054,0.067636199
0.742501795,-9.688137054,0.067636199
0.618003309,-9.714473724,0.141856447
0.618003309,-9.714473724,0.141856447
1.118391514,-9.827000618,-0.547673643
0.852635086,-9.819818497,-0.471059173
0.591667116,-9.716867447,-0.471059173
0.57490766,-9.685743332,0.18495208
0.57490766,-9.685743332,0.18495208
0.838269889,-9.702502251,0.414795458
0.838269889,-9.702502251,0.414795458
0.895730734,-7.258022308,1.073200941
1.772008538,-6.204573631,-0.882861853
-0.023642741,-9.889249802,-0.08319851
3.309086084,-18.625692368,0.560841739
1.925237417,-22.906524658,4.329315186
-2.554313898,-21.453245163,0.673369229
-0.91189158,-0.283712894,-7.17721796
-0.91189158,-0.283712894,-7.17721796
-0.040402155,0.547075093,0.383670837
-0.459387451,-0.709880829,1.552041292
2.068889618,-11.081562996,0.448314279
2.068889618,-11.081562996,0.448314279
0.459986001,-4.100070477,1.813009262
2.162263393,-10.363302231,0.18734628
1.460762262,-13.31535244,0.524928749
-1.871966481,-9.441534042,-0.188543379
0.924461126,-8.814253807,-1.622670174
1.204582691,-9.989806175,3.23037672
1.204582691,-9.989806175,3.23037672
2.044947624,-9.307458878,-1.165377736
2.044947624,-9.307458878,-1.165377736
0.907701731,-9.613917351,-0.303465068
0.907701731,-9.613917351,-0.303465068
1.381753683,-9.865307808,0.105943426
1.381753683,-9.865307808,0.105943426
1.068113208,-9.800664902,-0.281917244
0.840664089,-9.633070946,0.067636199
0.840664089,-9.633070946,0.067636199
1.175852299,-9.673771858,-0.200514391
1.175852299,-9.673771858,-0.200514391
1.278802991,-9.635464668,-0.016160861
1.396118879,-9.985017776,-0.13108255
1.396118879,-9.985017776,-0.13108255
1.223736286,-8.933963776,-0.346560687
1.154304504,-10.171766281,-0.14784196
1.154304504,-10.171766281,-0.14784196
1.343446374,-9.692925453,-0.011372458
1.422455072,-9.518148422,0.058059391
1.422455072,-9.518148422,0.058059391
1.269226193,-9.649829865,0.421978056
1.269226193,-9.649829865,0.421978056
1.123179913,-9.45111084,1.082777739
0.838269889,-9.829395294,0.618302584
0.029029695,-9.800664902,1.063624144
1.013046622,-9.633070946,0.886453152
1.013046622,-9.633070946,0.886453152
2.897283316,-7.892486095,-0.253186822
0.787991643,-8.692149162,1.341351509
0.787991643,-8.692149162,1.341351509
-2.657264709,-9.053673744,1.549647093
-2.657264709,-9.053673744,1.549647093
0.943614721,-8.076839447,2.548029184
1.855805635,-11.335348129,3.71639967
2.131138802,-14.11741066,3.397970676
2.131138802,-14.11741066,3.397970676
-5.202301025,-21.711818695,6.864774704
-5.202301025,-21.711818695,6.864774704
-1.919850469,-14.581885338,-2.422333479
-1.919850469,-14.581885338,-2.422333479
-0.207996279,-0.561440289,-4.802170277
1.345840573,-1.617283225,-3.499724388
0.036212299,0.144849196,0.058059391
0.036212299,0.144849196,0.058059391
-0.440233827,-0.719457626,2.224812031
-0.440233827,-0.719457626,2.224812031
1.154304504,-12.223596573,3.388393879
1.154304504,-12.223596573,3.388393879
1.226130605,-4.080916882,-0.471059173
1.226130605,-4.080916882,-0.471059173
-0.272639722,-8.749609947,0.266354948
0.072125323,-9.791088104,2.287061214
2.167051792,-10.511742592,-1.835754156
-0.816123486,-9.214085579,0.251989722
-0.816123486,-9.214085579,0.251989722
1.333869576,-9.48941803,-2.297835112
0.383371562,-9.829395294,0.268749148
0.189441204,-9.736021042,-0.363320112
0.567725062,-9.757569313,0.498592496
0.342670113,-9.747992516,0.467467874
0.35224691,-9.728838921,0.534505546
0.680252552,-9.963470459,0.515351892
0.680252552,-9.963470459,0.515351892
0.194229618,-9.783905029,-0.054468088
0.194229618,-9.783905029,-0.054468088
0.634762704,-9.671378136,-0.0664391
0.634762704,-9.671378136,-0.0664391
0.342670113,-9.738415718,0.412401229
0.625185907,-9.755174637,-0.20290859
0.773626447,-9.8054533,-0.454299778
0.412101954,-8.969876289,1.26473701
0.412101954,-8.969876289,1.26473701
-0.87358433,-9.934740067,4.489726543
1.187823296,-7.942764282,-0.96426475
-1.680430293,-7.205349922,6.24467659
1.946785212,-10.830171585,2.062006235
1.946785212,-10.830171585,2.062006235
3.44076705,-21.319168091,7.700351238
-3.39946723,-9.664195061,2.114678621
-3.39946723,-9.664195061,2.114678621
-0.387561411,-1.770512104,-4.366425514
-0.387561411,-1.770512104,-4.366425514
0.694617748,-1.128866076,-6.037578106
0.694617748,-1.128866076,-6.037578106
0.11043255,0.41060558,0.601543188
2.914042711,-64.249603271,-7.957727909
