x,y,z
0.321122289,-9.214085579,2.339733601
0.558148265,-9.242815971,2.478597403
0.558148265,-9.242815971,2.478597403
0.220565826,-9.544485092,1.856104851
0.701800346,-9.261969566,1.889623642
0.701800346,-9.261969566,1.889623642
0.737713397,-8.835801125,0.656609833
0.737713397,-8.835801125,0.656609833
1.05853641,-9.886856079,2.322974205
1.05853641,-9.886856079,2.322974205
1.80313313,-10.34175396,1.494580388
1.80313313,-10.34175396,1.494580388
0.072125323,-9.470264435,1.070806742
0.50308162,-9.352949142,-0.104746327
0.50308162,-9.352949142,-0.104746327
1.448791265,-9.771934509,1.030105233
0.251690447,-9.93234539,0.635061979
0.189441204,-9.738415718,0.345363587
0.591667116,-9.745597839,-0.473453373
1.130362511,-9.755174637,-0.346560687
1.130362511,-9.755174637,-0.346560687
0.369006336,-9.891644478,0.115520231
0.369006336,-9.891644478,0.115520231
0.392948359,-9.795876503,-0.078410104
0.392948359,-9.795876503,-0.078410104
0.869394481,-9.793481827,-0.392050534
0.869394481,-9.793481827,-0.392050534
0.76165539,-9.726444244,-0.344166487
0.76165539,-9.726444244,-0.344166487
0.562936664,-9.810241699,-0.317830265
0.562936664,-9.810241699,-0.317830265
0.701800346,-9.769539833,-0.284311444
0.701800346,-9.769539833,-0.284311444
0.79996264,-9.81742382,-0.401627332
0.744895995,-9.649829865,-0.356137514
0.744895995,-9.649829865,-0.356137514
0.275632471,-9.795876503,-0.267552048
0.275632471,-9.795876503,-0.267552048
0.713771403,-9.61870575,-0.140659347
0.713771403,-9.61870575,-0.140659347
0.962768376,-9.597157478,-0.183754981
0.962768376,-9.597157478,-0.183754981
0.900519133,-9.616311073,-0.076015905
0.900519133,-9.616311073,-0.076015905
0.708983004,-9.762357712,-0.384867936
0.313939691,-9.798270226,-0.607528687
-0.196025267,-9.836577415,-0.875679255
0.333093315,-9.745597839,-0.597951889
0.50068742,-9.781511307,-0.574009836
-0.069132574,-9.771934509,-0.607528687
-0.069132574,-9.771934509,-0.607528687
0.608426511,-9.776722908,-0.578798234
0.608426511,-9.776722908,-0.578798234
0.452803403,-9.764751434,-0.578798234
0.65152216,-9.743204117,-0.66738373
0.65152216,-9.743204117,-0.66738373
0.68982935,-9.719262123,-0.74399817
0.883759677,-9.654618263,-0.638653278
0.883759677,-9.654618263,-0.638653278
0.929249525,-9.702502251,-0.736815572
0.929249525,-9.702502251,-0.736815572
0.249296248,-9.704896927,-0.384867936
0.953191578,-9.731232643,-0.339378089
1.108814716,-9.587580681,-0.384867936
0.833481491,-10.104728699,-0.992995143
-0.014065935,-9.84376049,-0.794276416
-0.014065935,-9.84376049,-0.794276416
0.68743515,-9.841365814,-0.327407092
0.53899467,-9.659406662,-0.523731649
0.53899467,-9.659406662,-0.523731649
0.807145238,-9.654618263,-1.07679224
0.807145238,-9.654618263,-1.07679224
0.292391896,-9.819818497,-1.021725535
0.292391896,-9.819818497,-1.021725535
-0.030825347,-9.728838921,-0.353743315
-0.030825347,-9.728838921,-0.353743315
0.412101954,-9.819818497,-0.325012892
0.349852711,-9.654618263,-0.878073454
0.330699116,-9.834183693,-0.758363366
0.330699116,-9.834183693,-0.758363366
0.366612136,-9.767146111,-0.310647666
0.366612136,-9.767146111,-0.310647666
0.510264218,-9.745597839,-0.368108511
0.337881714,-9.8054533,-0.526125848
0.306757092,-9.733627319,-0.44472298
0.591667116,-9.771934509,-0.396838933
1.166275501,-9.747992516,-0.365714312
0.376188934,-9.709685326,-0.16699557
0.029029695,-9.697713852,-0.008978256
0.53899467,-9.733627319,-0.109534726
0.646733761,-9.793481827,-0.418386757
0.646733761,-9.793481827,-0.418386757
0.232536837,-9.769539833,-0.526125848
0.232536837,-9.769539833,-0.526125848
0.052971713,-9.810241699,-0.401627332
0.052971713,-9.810241699,-0.401627332
0.323516518,-9.755174637,-0.138265148
0.041000705,-9.752780914,-0.133476749
0.273238271,-9.810241699,-0.413598329
0.273238271,-9.810241699,-0.413598329
0.246902049,-9.752780914,-0.425569355
0.318728089,-9.716867447,-0.305859268
0.318728089,-9.716867447,-0.305859268
0.35224691,-9.776722908,-0.238821626
0.35224691,-9.776722908,-0.238821626
0.452803403,-9.762357712,-0.322618693
0.459986001,-9.776722908,-0.356137514
0.467168599,-9.747992516,-0.420780957
0.397736758,-9.779116631,-0.463876575
0.397736758,-9.779116631,-0.463876575
0.297180295,-9.793481827,-0.478241801
0.297180295,-9.793481827,-0.478241801
0.436043978,-9.803058624,-0.365714312
0.436043978,-9.803058624,-0.365714312
0.658704758,-9.771934509,-0.329801291
0.658704758,-9.771934509,-0.329801291
0.558148265,-9.815030098,-0.229244813
0.558148265,-9.815030098,-0.229244813
0.299574494,-9.628282547,-0.178966582
0.299574494,-9.628282547,-0.178966582
0.64912796,-9.678560257,-0.322618693
0.64912796,-9.678560257,-0.322618693
0.807145238,-9.740809441,-0.2220622
0.759261191,-9.714473724,-0.128688335
0.601243913,-9.714473724,0.161010072
0.534206271,-9.678560257,-0.121505737
0.534206271,-9.678560257,-0.121505737
0.79756844,-9.848548889,-0.480636001
0.79756844,-9.848548889,-0.480636001
0.68743515,-9.767146111,-0.001795651
0.68743515,-9.767146111,-0.001795651
0.759261191,-9.714473724,0.08200141
0.759261191,-9.714473724,0.08200141
0.57730186,-9.719262123,-0.353743315
0.57730186,-9.719262123,-0.353743315
0.776020646,-9.724050522,0.058059391
0.776020646,-9.724050522,0.058059391
0.7233482,-9.791088104,-0.178966582
0.7233482,-9.791088104,-0.178966582
0.529417872,-9.716867447,-0.145447746
0.747290194,-9.743204117,-0.20290859
0.656310558,-9.673771858,-0.231639013
0.656310558,-9.673771858,-0.231639013
0.701800346,-9.712079048,-0.257975221
0.701800346,-9.712079048,-0.257975221
0.625185907,-9.798270226,-0.320224464
0.507870018,-9.736021042,-0.281917244
0.730530798,-9.712079048,-0.394444734
0.730530798,-9.712079048,-0.394444734
0.536600471,-9.752780914,-0.394444734
0.536600471,-9.752780914,-0.394444734
0.194229618,-9.712079048,-0.44472298
0.194229618,-9.810241699,-0.449511379
0.706588805,-9.819818497,-0.466270775
0.275632471,-9.728838921,-0.411204129
0.275632471,-9.728838921,-0.411204129
0.57730186,-9.783905029,-0.339378089
0.57730186,-9.783905029,-0.339378089
0.711377203,-9.731232643,-0.190937579
0.711377203,-9.731232643,-0.190937579
0.644339561,-9.697713852,-0.289099842
0.644339561,-9.697713852,-0.289099842
0.512658417,-9.733627319,-0.29628247
0.512658417,-9.733627319,-0.29628247
0.641945302,-9.719262123,-0.207697004
0.641945302,-9.719262123,-0.207697004
0.517446816,-9.807847023,-0.128688335
0.517446816,-9.807847023,-0.128688335
0.572513461,-9.731232643,-0.119111538
0.572513461,-9.731232643,-0.119111538
0.596455514,-9.736021042,-0.207697004
0.455197603,-9.690531731,0.014963761
0.572513461,-9.750386238,-0.157418758
0.584484518,-9.685743332,-0.085592709
0.440832376,-9.8054533,-0.16699557
0.440832376,-9.8054533,-0.16699557
0.579696059,-9.771934509,-0.20290859
0.579696059,-9.771934509,-0.20290859
0.65152216,-9.764751434,-0.219668001
0.65152216,-9.764751434,-0.219668001
0.294786096,-9.783905029,-0.243610024
0.294786096,-9.783905029,-0.243610024
0.524629474,-9.755174637,-0.313041866
0.491110623,-9.738415718,-0.29867667
0.4647744,-9.776722908,-0.348954886
0.529417872,-9.757569313,-0.365714312
0.529417872,-9.757569313,-0.365714312
0.414496183,-9.752780914,-0.315436065
0.524629474,-9.721655846,-0.327407092
0.400130957,-9.745597839,-0.265157849
0.400130957,-9.745597839,-0.265157849
0.615609109,-9.764751434,-0.274734646
0.414496183,-9.791088104,-0.095169514
0.639551103,-9.743204117,-0.152630359
0.742501795,-9.774328232,-0.274734646
0.524629474,-9.757569313,-0.224456415
0.347458512,-9.815030098,-0.049679685
0.347458512,-9.815030098,-0.049679685
0.639551103,-9.838972092,-0.035314474
0.347458512,-9.738415718,0.012569559
0.397736758,-9.743204117,-0.037708677
0.507870018,-9.807847023,0.120308638
0.507870018,-9.807847023,0.120308638
-0.076315179,-9.759963036,-0.008978256
-0.076315179,-9.759963036,-0.008978256
0.194229618,-9.812635422,0.115520231
0.194229618,-9.812635422,0.115520231
0.594061315,-9.743204117,0.120308638
0.294786096,-9.786299706,-0.116717331
0.294786096,-9.786299706,-0.116717331
0.163104996,-9.738415718,0.062847793
0.163104996,-9.738415718,0.062847793
0.167893395,-9.838972092,0.089184016
0.167893395,-9.838972092,0.089184016
0.143951371,-9.676166534,0.103549227
0.143951371,-9.676166534,0.103549227
0.493504822,-9.716867447,-0.08319851
0.493504822,-9.716867447,-0.08319851
0.177470207,-9.736021042,0.04129998
0.177470207,-9.736021042,0.04129998
0.529417872,-9.836577415,-0.001795651
0.529417872,-9.836577415,-0.001795651
-0.014065935,-9.673771858,0.201711491
0.366612136,-9.719262123,-0.114323132
0.026635494,-9.941922188,0.115520231
0.026635494,-9.941922188,0.115520231
-0.059555769,-9.798270226,0.213682503
0.141557172,-9.697713852,-0.162207171
0.141557172,-9.697713852,-0.162207171
0.041000705,-9.886856079,0.316633165
0.041000705,-9.886856079,0.316633165
0.086490534,-9.712079048,0.134673849
0.086490534,-9.712079048,0.134673849
0.05057751,-9.771934509,0.062847793
0.05057751,-9.771934509,0.062847793
-0.121805012,-9.613917351,0.362123013
0.098461546,-9.657012939,-0.080804311
-0.411503404,-9.798270226,0.390853435
-0.411503404,-9.798270226,0.390853435
-0.054767363,-9.448717117,0.469862074
-0.054767363,-9.448717117,0.469862074
0.179864407,-9.764751434,-0.037708677
0.179864407,-9.764751434,-0.037708677
-0.349254161,-9.692925453,0.40761283
-0.124199212,-9.573215485,0.362123013
-0.124199212,-9.573215485,0.362123013
0.383371562,-9.834183693,-0.023343466
-0.114622407,-9.812635422,-0.140659347
-0.114622407,-9.812635422,-0.140659347
-0.282216519,-9.707290649,0.393247634
0.400130957,-9.788693428,0.232836112
0.184652805,-9.623494148,0.026934769
-0.03321955,-9.393650055,0.137068048
-0.03321955,-9.393650055,0.137068048
0.361823738,-9.771934509,0.457891077
0.361823738,-9.771934509,0.457891077
-0.038007952,-9.28591156,-0.054468088
-0.07392098,-10.511742592,0.10115502
-0.150535434,-9.891644478,-0.224456415
1.326686978,-9.673771858,-0.66738373
1.326686978,-9.673771858,-0.66738373
0.450409204,-10.004171371,-0.765545964
0.170287594,-9.640253067,-0.509366393
0.131980374,-9.745597839,-0.119111538
0.57730186,-9.738415718,0.41000703
0.57730186,-9.738415718,0.41000703
0.809539437,-9.63067627,-0.200514391
0.809539437,-9.63067627,-0.200514391
0.776020646,-9.762357712,-0.842160463
0.776020646,-9.762357712,-0.842160463
0.287603468,-9.771934509,-0.442328751
0.287603468,-9.771934509,-0.442328751
1.123179913,-9.654618263,0.002992752
0.507870018,-9.776722908,-0.425569355
0.507870018,-9.776722908,-0.425569355
0.519841015,-9.762357712,-0.660201132
0.519841015,-9.762357712,-0.660201132
0.816722035,-9.726444244,-0.317830265
0.653916359,-9.731232643,-0.274734646
0.603638113,-9.819818497,-0.248398423
0.934037924,-9.628282547,-0.293888271
0.934037924,-9.628282547,-0.293888271
0.701800346,-9.764751434,-0.724844575
0.701800346,-9.764751434,-0.724844575
0.656310558,-9.764751434,-0.380079508
0.656310558,-9.764751434,-0.380079508
0.572513461,-9.664195061,-0.207697004
0.572513461,-9.664195061,-0.207697004
0.895730734,-9.525331497,-0.602740288
0.895730734,-9.525331497,-0.602740288
0.76165539,-9.649829865,-0.789488018
0.404919356,-9.606734276,-0.293888271
0.404919356,-9.606734276,-0.293888271
1.084872603,-9.702502251,-0.415992558
2.190993786,-10.049661636,-1.057638645
2.190993786,-10.049661636,-1.057638645
1.872565031,-9.508571625,-0.375291109
1.872565031,-9.508571625,-0.375291109
-1.144129157,-10.59314537,-0.495001197
-1.144129157,-10.59314537,-0.495001197
1.54455936,-9.783905029,-0.96426475
-0.83527714,-9.731232643,0.254383922
-0.83527714,-9.731232643,0.254383922
1.673846245,-10.248380661,0.117914431
1.673846245,-10.248380661,0.117914431
0.646733761,-9.929951668,0.728435874
0.646733761,-9.929951668,0.728435874
-0.275033921,-10.044873238,-0.375291109
-0.275033921,-10.044873238,-0.375291109
-0.808940887,-10.064026833,0.491409898
-0.816123486,-9.422380447,0.172981068
1.080084205,-8.112752914,-0.339378089
2.878129721,-10.700884819,-1.15340662
2.878129721,-10.700884819,-1.15340662
1.824680924,-9.544485092,0.426766455
0.105644152,-10.102334023,0.448314279
-0.883161128,-12.067974091,-0.796670616
1.250072598,-9.422380447,0.026934769
-1.515230417,-8.979453087,1.178545833
-1.515230417,-8.979453087,1.178545833
1.214159489,-9.556455612,0.134673849
1.214159489,-9.556455612,0.134673849
1.202188492,-9.800664902,0.563235939
1.202188492,-9.800664902,0.563235939
1.056142211,-8.337807655,-2.108693123
0.191835418,-12.939462662,-0.748786569
0.191835418,-12.939462662,-0.748786569
0.09367314,-10.806229591,-1.426345706
0.045789108,-10.523713112,-1.830965757
0.045789108,-9.910798073,-1.962646842
1.125574112,-9.503783226,-1.991377234
-0.181660056,-10.169371605,0.302267969
-0.181660056,-10.044873238,1.834557056
1.463156462,-9.606734276,6.35720396
0.850240886,-9.812635422,-0.947505295
0.850240886,-9.812635422,-0.947505295
-0.282216519,-9.824606895,-0.988206744
-0.282216519,-9.824606895,-0.988206744
1.008258224,-9.980229378,0.110731825
1.008258224,-9.980229378,0.110731825
1.0992378,-9.762357712,0.838569164
1.0992378,-9.831789017,0.134673849
-0.385167211,-9.774328232,-0.696114123
0.036212299,-9.836577415,-0.703296721
0.036212299,-9.836577415,-0.703296721
1.582866549,-9.458293915,0.086789809
1.582866549,-9.458293915,0.086789809
0.213383228,-9.664195061,0.443525851
0.213383228,-9.664195061,0.443525851
0.210989028,-9.819818497,-0.729632974
0.210989028,-9.819818497,-0.729632974
0.634762704,-9.743204117,-0.624288082
0.634762704,-9.743204117,-0.624288082
0.541388869,-9.769539833,0.426766455
0.541388869,-9.769539833,0.426766455
0.565330863,-9.795876503,-0.200514391
0.565330863,-9.795876503,-0.200514391
0.50308162,-9.740809441,-0.559644639
0.431255579,-9.759963036,-0.528520048
0.462380201,-9.795876503,-0.085592709
0.234931037,-9.764751434,0.04129998
0.685040951,-9.815030098,-0.459088176
0.620397508,-9.807847023,-0.193331793
0.335487515,-9.757569313,-0.025737667
0.335487515,-9.757569313,-0.025737667
0.515052617,-9.752780914,-0.301070869
0.668281555,-9.743204117,-0.143053547
0.421678782,-9.783905029,-0.090381116
0.421678782,-9.783905029,-0.090381116
0.27802667,-9.834183693,-0.092775315
1.487098575,-8.232462883,-0.087986909
0.462380201,-10.210073471,-1.728015065
0.965162575,-10.573991776,-1.787870169
-0.042796355,-10.219650269,-0.248398423
-1.091456652,-9.52772522,1.429937005
-1.091456652,-9.52772522,1.429937005
1.592443347,-10.064026833,-1.70886147
1.592443347,-10.064026833,-1.70886147
1.161487103,-9.666589737,-0.2220622
